pincode,centroid_x,centroid_y,lat_0_5,lon_0_5,lat_0_25,lon_0_25,lat_0_1,lon_0_1,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,subdt_lgd,dist_lgd,state_lgd,geometry
123103,76.39804589,28.22361563,28,76.5,28.25,76.5,28.2,76.4,06,085,00414,HARYANA,Rewari,Rewari,414,72,6,POINT (76.3980458850694 28.22361562806602)
123106,76.75363156,28.18034523,28,77,28.25,76.75,28.2,76.8,06,085,00414,HARYANA,Rewari,Rewari,414,72,6,POINT (76.75363155651918 28.180345232836384)
123110,76.79954648,28.23197078,28,77,28.25,76.75,28.2,76.8,06,085,00414,HARYANA,Rewari,Rewari,414,72,6,POINT (76.7995464821607 28.231970775192803)
123301,76.56562848,28.3717201,28.5,76.5,28.25,76.5,28.4,76.6,06,085,00413,HARYANA,Rewari,Kosli,413,72,6,POINT (76.56562848119721 28.371720097142497)
123302,76.4818488,28.39911959,28.5,76.5,28.5,76.5,28.4,76.5,06,085,00413,HARYANA,Rewari,Kosli,413,72,6,POINT (76.48184880183206 28.39911959491404)
123303,76.36447462,28.4236291,28.5,76.5,28.5,76.25,28.4,76.4,06,085,00413,HARYANA,Rewari,Kosli,413,72,6,POINT (76.36447461831814 28.423629097281562)
123304,76.40691313,28.38369147,28.5,76.5,28.5,76.5,28.4,76.4,06,085,00413,HARYANA,Rewari,Kosli,413,72,6,POINT (76.40691313442247 28.383691467655932)
123401,76.58935796,28.21635688,28,76.5,28.25,76.5,28.2,76.6,06,085,00414,HARYANA,Rewari,Rewari,414,72,6,POINT (76.5893579563854 28.21635687740357)
123411,76.42392854,28.29998619,28.5,76.5,28.25,76.5,28.3,76.4,06,085,00414,HARYANA,Rewari,Rewari,414,72,6,POINT (76.42392854300084 28.299986187230992)
123412,76.50022819,28.10318761,28,76.5,28,76.5,28.1,76.5,06,085,00415,HARYANA,Rewari,Bawal,415,72,6,POINT (76.50022818655657 28.103187611085815)
123501,76.58980485,28.05422476,28,76.5,28,76.5,28.1,76.6,06,085,00415,HARYANA,Rewari,Bawal,415,72,6,POINT (76.58980484997565 28.054224757238085)
124001,76.6003353,28.90748376,29,76.5,29,76.5,28.9,76.6,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.60033529690853 28.90748375689419)
124010,76.55586668,28.8411165,29,76.5,28.75,76.5,28.8,76.6,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.55586668449253 28.84111650183882)
124021,76.64597803,28.84574625,29,76.5,28.75,76.75,28.8,76.6,06,082,00406,HARYANA,Rohtak,Sampla,406,73,6,POINT (76.64597802715663 28.845746245770464)
124022,76.44818954,28.89240873,29,76.5,29,76.5,28.9,76.4,06,082,00404,HARYANA,Rohtak,Maham,404,73,6,POINT (76.44818953768069 28.892408733569717)
124102,76.64594691,28.68963446,28.5,76.5,28.75,76.75,28.7,76.6,06,083,00409,HARYANA,Jhajjar,Jhajjar,409,64,6,POINT (76.64594691442518 28.689634459048765)
124103,76.65672862,28.56907944,28.5,76.5,28.5,76.75,28.6,76.7,06,083,00409,HARYANA,Jhajjar,Jhajjar,409,64,6,POINT (76.65672861568206 28.569079444881485)
124104,76.73072121,28.61220805,28.5,76.5,28.5,76.75,28.6,76.7,06,083,00409,HARYANA,Jhajjar,Jhajjar,409,64,6,POINT (76.73072120944427 28.612208053231846)
124105,76.81533351,28.56064357,28.5,77,28.5,76.75,28.6,76.8,06,083,00408,HARYANA,Jhajjar,Bahadurgarh,408,64,6,POINT (76.81533351414353 28.560643573862365)
124106,76.44725473,28.57546054,28.5,76.5,28.5,76.5,28.6,76.4,06,083,00410,HARYANA,Jhajjar,Matenhail,410,64,6,POINT (76.44725472787349 28.57546053515562)
124107,76.6400864,28.75770456,29,76.5,28.75,76.75,28.8,76.6,06,083,00407,HARYANA,Jhajjar,Beri,407,64,6,POINT (76.6400863977179 28.757704556236696)
124108,76.65966272,28.44819886,28.5,76.5,28.5,76.75,28.4,76.7,06,083,00409,HARYANA,Jhajjar,Jhajjar,409,64,6,POINT (76.65966271513547 28.448198855608247)
124109,76.56452417,28.48829056,28.5,76.5,28.5,76.5,28.5,76.6,06,083,00409,HARYANA,Jhajjar,Jhajjar,409,64,6,POINT (76.56452416501028 28.48829056075603)
124111,76.41983675,28.94803015,29,76.5,29,76.5,28.9,76.4,06,082,00404,HARYANA,Rohtak,Maham,404,73,6,POINT (76.4198367519495 28.94803015287237)
124112,76.2988303,28.98505627,29,76.5,29,76.25,29,76.3,06,082,00404,HARYANA,Rohtak,Maham,404,73,6,POINT (76.29883030173659 28.98505626784102)
124113,76.40113419,28.82065185,29,76.5,28.75,76.5,28.8,76.4,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.40113419013488 28.820651849845113)
124141,76.37952947,28.47913386,28.5,76.5,28.5,76.5,28.5,76.4,06,083,00410,HARYANA,Jhajjar,Matenhail,410,64,6,POINT (76.37952947446405 28.47913385921326)
124142,76.33331429,28.47661984,28.5,76.5,28.5,76.25,28.5,76.3,06,083,00410,HARYANA,Jhajjar,Matenhail,410,64,6,POINT (76.33331429176481 28.476619838397536)
124146,76.48260109,28.49009629,28.5,76.5,28.5,76.5,28.5,76.5,06,083,00410,HARYANA,Jhajjar,Matenhail,410,64,6,POINT (76.48260108683078 28.490096290569166)
124201,76.57982202,28.70780639,28.5,76.5,28.75,76.5,28.7,76.6,06,083,00407,HARYANA,Jhajjar,Beri,407,64,6,POINT (76.5798220167573 28.707806386877145)
124202,76.46591199,28.70040989,28.5,76.5,28.75,76.5,28.7,76.5,06,083,00407,HARYANA,Jhajjar,Beri,407,64,6,POINT (76.46591199425359 28.70040988624252)
124303,76.63475625,29.00213652,29,76.5,29,76.75,29,76.6,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.63475624729155 29.002136516438025)
124401,76.71928438,28.91533313,29,76.5,29,76.75,28.9,76.7,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.71928438135394 28.915333129197027)
124404,76.84663553,28.8275535,29,77,28.75,76.75,28.8,76.8,06,082,00406,HARYANA,Rohtak,Sampla,406,73,6,POINT (76.84663552518548 28.827553502472895)
124406,76.79181887,28.89102207,29,77,29,76.75,28.9,76.8,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.79181887041862 28.891022066150118)
124411,76.4885752,28.83378685,29,76.5,28.75,76.5,28.8,76.5,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.4885752017063 28.83378685209921)
124412,76.51403616,28.76608317,29,76.5,28.75,76.5,28.8,76.5,06,082,00405,HARYANA,Rohtak,Rohtak,405,73,6,POINT (76.51403616475673 28.766083168751045)
124501,76.76329744,28.76940364,29,77,28.75,76.75,28.8,76.8,06,082,00406,HARYANA,Rohtak,Sampla,406,73,6,POINT (76.76329743534971 28.769403641175153)
124504,76.73385387,28.66923757,28.5,76.5,28.75,76.75,28.7,76.7,06,083,00408,HARYANA,Jhajjar,Bahadurgarh,408,64,6,POINT (76.73385387317141 28.669237572174683)
124505,76.89475057,28.75214201,29,77,28.75,77,28.8,76.9,06,083,00408,HARYANA,Jhajjar,Bahadurgarh,408,64,6,POINT (76.89475057210274 28.752142008272216)
124506,76.84132586,28.70696648,28.5,77,28.75,76.75,28.7,76.8,06,083,00408,HARYANA,Jhajjar,Bahadurgarh,408,64,6,POINT (76.84132586159643 28.70696647598748)
124507,76.92823539,28.69001122,28.5,77,28.75,77,28.7,76.9,06,083,00408,HARYANA,Jhajjar,Bahadurgarh,408,64,6,POINT (76.92823538600172 28.690011216629635)
124508,76.86001946,28.65831374,28.5,77,28.75,76.75,28.7,76.9,06,083,00408,HARYANA,Jhajjar,Bahadurgarh,408,64,6,POINT (76.86001945803484 28.65831374431246)
124513,76.39509652,29.01647645,29,76.5,29,76.5,29,76.4,06,082,00404,HARYANA,Rohtak,Maham,404,73,6,POINT (76.39509651581857 29.016476454757004)
124514,76.51550792,29.00429021,29,76.5,29,76.5,29,76.5,06,082,00404,HARYANA,Rohtak,Maham,404,73,6,POINT (76.515507918689 29.004290213335782)
124515,76.77458069,28.49781407,28.5,77,28.5,76.75,28.5,76.8,06,083,00409,HARYANA,Jhajjar,Jhajjar,409,64,6,POINT (76.77458069115627 28.49781407401924)
125001,75.74599082,29.16314989,29,75.5,29.25,75.75,29.2,75.7,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.7459908150586 29.16314989451967)
125004,75.53839951,29.12184862,29,75.5,29,75.5,29.1,75.5,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.53839950766915 29.121848619478442)
125005,75.77559702,29.13131491,29,76,29.25,75.75,29.1,75.8,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.77559701697135 29.1313149051866)
125006,75.81408497,29.07526658,29,76,29,75.75,29.1,75.8,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.8140849668677 29.07526658261345)
125007,75.60908926,29.03480142,29,75.5,29,75.5,29,75.6,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.60908926450253 29.034801416166072)
125011,75.67589816,29.20686873,29,75.5,29.25,75.75,29.2,75.7,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.67589815541514 29.206868732650406)
125033,75.97934921,29.1147763,29,76,29,76,29.1,76,06,080,00396,HARYANA,Hisar,Hansi,396,63,6,POINT (75.97934920879163 29.114776300873814)
125037,75.8267582,28.97778587,29,76,29,75.75,29,75.8,06,080,00396,HARYANA,Hisar,Hansi,396,63,6,POINT (75.82675819874179 28.977785865346775)
125038,76.23044627,29.18726309,29,76,29.25,76.25,29.2,76.2,06,080,00396,HARYANA,Hisar,Hansi,396,63,6,POINT (76.23044627448368 29.187263093735904)
125039,76.11491909,29.28522746,29.5,76,29.25,76,29.3,76.1,06,080,00395,HARYANA,Hisar,Narnaund,395,63,6,POINT (76.11491908560336 29.285227462035596)
125042,76.2082737,29.10299295,29,76,29,76.25,29.1,76.2,06,080,00396,HARYANA,Hisar,Hansi,396,63,6,POINT (76.20827370324616 29.10299295349431)
125044,75.85055156,29.11394552,29,76,29,75.75,29.1,75.9,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.85055155589453 29.1139455159852)
125047,75.67603498,29.35363976,29.5,75.5,29.25,75.75,29.4,75.7,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.67603497662854 29.353639758043194)
125048,75.55218317,29.4162335,29.5,75.5,29.5,75.5,29.4,75.6,06,078,00388,HARYANA,Fatehabad,Fatehabad,388,61,6,POINT (75.55218317097864 29.416233500928207)
125049,75.99909753,29.19167979,29,76,29.25,76,29.2,76,06,080,00396,HARYANA,Hisar,Hansi,396,63,6,POINT (75.99909752886674 29.191679787502483)
125050,75.42375172,29.5291249,29.5,75.5,29.5,75.5,29.5,75.4,06,078,00388,HARYANA,Fatehabad,Fatehabad,388,61,6,POINT (75.42375171932507 29.52912490339622)
125051,75.51706237,29.67568681,29.5,75.5,29.75,75.5,29.7,75.5,06,078,00386,HARYANA,Fatehabad,Ratia,386,61,6,POINT (75.51706237400508 29.675686811832648)
125052,75.49266225,29.26357549,29.5,75.5,29.25,75.5,29.3,75.5,06,080,00393,HARYANA,Hisar,Adampur,393,63,6,POINT (75.49266225018391 29.263575489284968)
125053,75.35571602,29.37858993,29.5,75.5,29.5,75.25,29.4,75.4,06,078,00388,HARYANA,Fatehabad,Fatehabad,388,61,6,POINT (75.35571602337434 29.37858993147427)
125054,75.21541534,29.55679248,29.5,75,29.5,75.25,29.6,75.2,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (75.21541534337463 29.556792480630715)
125055,74.95946942,29.47169214,29.5,75,29.5,75,29.5,75,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (74.95946942183251 29.471692139688745)
125056,75.06430285,29.5544656,29.5,75,29.5,75,29.6,75.1,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (75.06430285036784 29.554465603851128)
125058,75.23317765,29.48743754,29.5,75,29.5,75.25,29.5,75.2,06,079,,HARYANA,Sirsa,Nathusari Chopta,6470,74,6,POINT (75.23317765369784 29.48743753770431)
125060,75.14596009,29.54869052,29.5,75,29.5,75.25,29.5,75.1,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (75.14596009329925 29.54869051743486)
125075,74.68757872,29.58278058,29.5,74.5,29.5,74.75,29.6,74.7,06,079,00391,HARYANA,Sirsa,Rania,391,74,6,POINT (74.68757871961178 29.582780583826203)
125076,74.87329072,29.58625435,29.5,75,29.5,74.75,29.6,74.9,06,079,00391,HARYANA,Sirsa,Rania,391,74,6,POINT (74.87329072487991 29.58625435072434)
125077,74.91156349,29.7050728,29.5,75,29.75,75,29.7,74.9,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (74.91156349292352 29.705072799300886)
125078,75.0836887,29.6775443,29.5,75,29.75,75,29.7,75.1,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (75.08368870203533 29.677544297980297)
125101,74.54989712,29.79452184,30,74.5,29.75,74.5,29.8,74.5,06,079,00389,HARYANA,Sirsa,Dabwali,389,74,6,POINT (74.54989711784734 29.79452183970718)
125102,74.67915134,29.44179916,29.5,74.5,29.5,74.75,29.4,74.7,06,079,00392,HARYANA,Sirsa,Ellenabad,392,74,6,POINT (74.67915134322222 29.441799160011023)
125103,74.72983595,29.71830569,29.5,74.5,29.75,74.75,29.7,74.7,06,079,00389,HARYANA,Sirsa,Dabwali,389,74,6,POINT (74.72983594971457 29.71830569438852)
125104,74.74056726,29.89271055,30,74.5,30,74.75,29.9,74.7,06,079,00389,HARYANA,Sirsa,Dabwali,389,74,6,POINT (74.74056725756168 29.892710554949023)
125106,75.72968629,29.68709458,29.5,75.5,29.75,75.75,29.7,75.7,06,078,00387,HARYANA,Fatehabad,Tohana,387,61,6,POINT (75.72968629158835 29.6870945759548)
125110,75.13208314,29.34289759,29.5,75,29.25,75.25,29.3,75.1,06,079,,HARYANA,Sirsa,Nathusari Chopta,6470,74,6,POINT (75.13208313981977 29.34289758689836)
125111,75.7114949,29.53822289,29.5,75.5,29.5,75.75,29.5,75.7,06,078,00388,HARYANA,Fatehabad,Fatehabad,388,61,6,POINT (75.71149490227089 29.53822288555417)
125112,75.77296364,29.42348729,29.5,76,29.5,75.75,29.4,75.8,06,078,00388,HARYANA,Fatehabad,Fatehabad,388,61,6,POINT (75.77296364365588 29.423487289447756)
125113,75.89249319,29.49122078,29.5,76,29.5,76,29.5,75.9,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.8924931892529 29.49122077937609)
125120,75.87662087,29.65307285,29.5,76,29.75,76,29.7,75.9,06,078,00387,HARYANA,Fatehabad,Tohana,387,61,6,POINT (75.8766208700059 29.6530728516972)
125121,75.94965797,29.36469035,29.5,76,29.25,76,29.4,75.9,06,080,00394,HARYANA,Hisar,Hisar,394,63,6,POINT (75.94965797123587 29.364690348874134)
125133,75.78109264,29.7763123,30,76,29.75,75.75,29.8,75.8,06,078,00387,HARYANA,Fatehabad,Tohana,387,61,6,POINT (75.78109263536128 29.776312301023797)
125201,75.03591348,29.80497896,30,75,29.75,75,29.8,75,06,079,00390,HARYANA,Sirsa,Sirsa,390,74,6,POINT (75.03591347930993 29.804978956340364)
126101,76.41575301,29.12413136,29,76.5,29,76.5,29.1,76.4,06,077,00384,HARYANA,Jind,Julana,384,65,6,POINT (76.41575300865446 29.124131361753477)
126102,76.29706929,29.31487198,29.5,76.5,29.25,76.25,29.3,76.3,06,077,00383,HARYANA,Jind,Jind,383,65,6,POINT (76.29706929136654 29.314871975366486)
126110,76.44963734,29.39220449,29.5,76.5,29.5,76.5,29.4,76.4,06,077,00385,HARYANA,Jind,Safidon,385,65,6,POINT (76.44963733924355 29.392204487272146)
126111,76.43588987,29.48243001,29.5,76.5,29.5,76.5,29.5,76.4,06,077,00383,HARYANA,Jind,Jind,383,65,6,POINT (76.43588986550215 29.48243000549502)
126112,76.63144913,29.38236354,29.5,76.5,29.5,76.75,29.4,76.6,06,077,00385,HARYANA,Jind,Safidon,385,65,6,POINT (76.63144912543386 29.382363535338257)
126113,76.51129056,29.31541332,29.5,76.5,29.25,76.5,29.3,76.5,06,077,00385,HARYANA,Jind,Safidon,385,65,6,POINT (76.51129055976658 29.31541332497996)
126114,76.38180275,29.22403089,29,76.5,29.25,76.5,29.2,76.4,06,077,00383,HARYANA,Jind,Jind,383,65,6,POINT (76.3818027490708 29.224030893379105)
126115,76.19819123,29.46863691,29.5,76,29.5,76.25,29.5,76.2,06,077,00382,HARYANA,Jind,Narwana,382,65,6,POINT (76.19819123198367 29.46863691022804)
126116,76.09144312,29.6618476,29.5,76,29.75,76,29.7,76.1,06,077,00382,HARYANA,Jind,Narwana,382,65,6,POINT (76.09144311616164 29.661847597876687)
126125,76.33539926,29.4838775,29.5,76.5,29.5,76.25,29.5,76.3,06,077,00383,HARYANA,Jind,Jind,383,65,6,POINT (76.33539925763863 29.483877499942558)
126152,76.0342259,29.5138592,29.5,76,29.5,76,29.5,76,06,077,00382,HARYANA,Jind,Narwana,382,65,6,POINT (76.03422589894129 29.513859201553437)
127021,76.12269582,28.79992843,29,76,28.75,76,28.8,76.1,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.12269581533683 28.799928433249235)
127022,76.26469957,28.48332171,28.5,76.5,28.5,76.25,28.5,76.3,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.26469956718049 28.483321711042258)
127025,76.35241426,28.76037303,29,76.5,28.75,76.25,28.8,76.4,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.35241426269003 28.760373026928246)
127026,76.11001521,28.60001032,28.5,76,28.5,76,28.6,76.1,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.11001521499202 28.600010322249194)
127027,76.24696084,28.8657869,29,76,28.75,76.25,28.9,76.2,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.2469608384729 28.86578690301473)
127028,75.64957039,28.65471819,28.5,75.5,28.75,75.75,28.7,75.6,06,081,00401,HARYANA,Bhiwani,Loharu,401,59,6,POINT (75.64957038580975 28.654718190547257)
127029,75.92291027,28.70151301,28.5,76,28.75,76,28.7,75.9,06,081,00399,HARYANA,Bhiwani,Tosham,399,59,6,POINT (75.92291027338412 28.701513008070116)
127030,75.96242215,28.63070518,28.5,76,28.75,76,28.6,76,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (75.9624221527155 28.630705182963148)
127031,76.14537372,28.88491742,29,76,29,76.25,28.9,76.1,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.14537372175877 28.884917422438352)
127032,76.04895852,28.94255323,29,76,29,76,28.9,76,06,081,00397,HARYANA,Bhiwani,Bawani Khera,397,59,6,POINT (76.04895852352286 28.94255323263407)
127035,75.94600563,28.96836509,29,76,29,76,29,75.9,06,081,00397,HARYANA,Bhiwani,Bawani Khera,397,59,6,POINT (75.94600562528808 28.968365092925733)
127040,75.88063355,28.8441472,29,76,28.75,76,28.8,75.9,06,081,00399,HARYANA,Bhiwani,Tosham,399,59,6,POINT (75.88063354771694 28.844147201977744)
127041,76.14848978,29.0092358,29,76,29,76.25,29,76.1,06,081,00397,HARYANA,Bhiwani,Bawani Khera,397,59,6,POINT (76.14848978284856 29.009235797991447)
127042,76.30881138,28.69604376,28.5,76.5,28.75,76.25,28.7,76.3,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.308811381493 28.69604375902057)
127043,75.73927916,28.75825082,29,75.5,28.75,75.75,28.8,75.7,06,081,00399,HARYANA,Bhiwani,Tosham,399,59,6,POINT (75.73927915826084 28.758250816429825)
127045,75.6018037,28.96083458,29,75.5,29,75.5,29,75.6,06,081,00400,HARYANA,Bhiwani,Siwani,400,59,6,POINT (75.60180369779494 28.960834575112866)
127046,75.6077516,28.84465718,29,75.5,28.75,75.5,28.8,75.6,06,081,00400,HARYANA,Bhiwani,Siwani,400,59,6,POINT (75.60775159508596 28.844657179930408)
127111,76.02572612,28.79747498,29,76,28.75,76,28.8,76,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.0257261228537 28.797474980313172)
127114,76.30309017,28.83947867,29,76.5,28.75,76.25,28.8,76.3,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.30309016699849 28.8394786719366)
127201,75.79216652,28.53085128,28.5,76,28.5,75.75,28.5,75.8,06,081,00401,HARYANA,Bhiwani,Loharu,401,59,6,POINT (75.79216652012663 28.530851283592774)
127306,76.27260909,28.58711031,28.5,76.5,28.5,76.25,28.6,76.3,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.27260909126448 28.587110305120017)
127307,76.38026717,28.64722131,28.5,76.5,28.75,76.5,28.6,76.4,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.38026717244435 28.64722130889362)
127308,75.95054499,28.51478498,28.5,76,28.5,76,28.5,76,06,765,00403,HARYANA,Charki Dadri,Badhra,403,701,6,POINT (75.95054499457518 28.514784976526734)
127309,76.23099588,28.72404493,28.5,76,28.75,76.25,28.7,76.2,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.23099587734139 28.72404492985538)
127310,76.12993822,28.4775534,28.5,76,28.5,76.25,28.5,76.1,06,765,00402,HARYANA,Charki Dadri,Dadri,402,701,6,POINT (76.12993821969735 28.477553403737954)
127311,76.1366677,28.7049574,28.5,76,28.75,76.25,28.7,76.1,06,081,00398,HARYANA,Bhiwani,Bhiwani,398,59,6,POINT (76.13666769883704 28.70495740427159)
127312,76.05000535,28.4795718,28.5,76,28.5,76,28.5,76.1,06,765,00403,HARYANA,Charki Dadri,Badhra,403,701,6,POINT (76.05000534793234 28.479571802645953)
131001,76.99109595,28.99508062,29,77,29,77,29,77,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (76.99109594785385 28.995080620384133)
131021,77.12702797,28.9841631,29,77,29,77.25,29,77.1,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.12702797214797 28.984163102326367)
131022,76.89599492,28.99282242,29,77,29,77,29,76.9,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (76.89599492425295 28.99282241702759)
131023,77.17115584,28.9296841,29,77,29,77.25,28.9,77.2,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.17115584143458 28.929684101412715)
131024,76.90036285,29.07186873,29,77,29,77,29.1,76.9,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (76.90036284725511 29.07186872863519)
131027,77.13051364,29.04862963,29,77,29,77.25,29,77.1,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.13051363991346 29.048629626230426)
131028,77.15621969,28.86836174,29,77,28.75,77.25,28.9,77.2,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.15621969477019 28.868361737159685)
131029,77.09586423,28.91017569,29,77,29,77,28.9,77.1,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.09586423042273 28.91017569397879)
131030,77.11961075,28.88745524,29,77,29,77,28.9,77.1,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.1196107486609 28.88745523617642)
131039,77.080276,29.07039315,29,77,29,77,29.1,77.1,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.08027600248069 29.07039314504246)
131101,77.00603479,29.14135956,29,77,29.25,77,29.1,77,06,076,00379,HARYANA,Sonipat,Ganaur,379,75,6,POINT (77.00603479248632 29.141359564677572)
131102,76.91160703,29.12639439,29,77,29.25,77,29.1,76.9,06,076,00379,HARYANA,Sonipat,Ganaur,379,75,6,POINT (76.91160702972415 29.126394392666338)
131103,77.02658564,28.88026729,29,77,29,77,28.9,77,06,076,00380,HARYANA,Sonipat,Sonipat,380,75,6,POINT (77.02658563789593 28.88026728908226)
131301,76.70516312,29.11608495,29,76.5,29,76.75,29.1,76.7,06,076,00378,HARYANA,Sonipat,Gohana,378,75,6,POINT (76.70516312214643 29.116084953119177)
131302,76.58964449,29.20316866,29,76.5,29.25,76.5,29.2,76.6,06,076,00378,HARYANA,Sonipat,Gohana,378,75,6,POINT (76.5896444917883 29.203168663014655)
131304,76.54461623,29.12824466,29,76.5,29.25,76.5,29.1,76.5,06,076,00378,HARYANA,Sonipat,Gohana,378,75,6,POINT (76.54461623016189 29.128244655968096)
131305,76.80611257,29.14623389,29,77,29.25,76.75,29.1,76.8,06,076,00378,HARYANA,Sonipat,Gohana,378,75,6,POINT (76.80611257020742 29.146233885931615)
